SBS-1 Log from KAMPENHOUT for 17/01/2015. Times are LOCAL.
Author skystef
Created by Active Display Lite v1.64.0.30

Code   CallSign Reg      ICAO FAlt  LAlt  Date/Time (dd/mm/yyyy)
4CAA76 AZA94M   EI-RDJ   E170 12000 35000 17/01/2015 20:16:25
4CA2C3 RYR533N  EI-DLF   B738 33075 36600 17/01/2015 20:16:56
70203E BBC018   S2-AFO   B77W 28250 30975 17/01/2015 20:18:29
4010DB BAW987   G-EUXK   A321 36000 30900 17/01/2015 20:18:31
3C6624 GWI1B    D-AIQD   A320 36975 36975 17/01/2015 20:18:49
4009DE TOM6JV   G-OOBD   B752 38000 38000 17/01/2015 20:19:23
405EAA GSJSS    G-SJSS   CL60 32150 34975 17/01/2015 20:19:40
3946EC AFR1462  F-GRXM   A319 34700 37000 17/01/2015 20:19:45
45AC32 SAS7736  OY-KAR   A320 36400 37025 17/01/2015 20:19:53
4CA213 EIN4415  EI-DEA   A320 37950 37950 17/01/2015 20:20:47
40041B BAW781C  G-BNWA   B763 38000 33425 17/01/2015 20:21:07
3C6583 DLH37W   D-AILC   A319 30975 26350 17/01/2015 20:21:15
471EAB WZZ1JL   HA-LPZ   A320 10450 2825  17/01/2015 20:21:38
400AFC BAW793   G-EUXD   A321 37975 35125 17/01/2015 20:22:06
424943 AFL263   VQ-BEF   A321 36000 31450 17/01/2015 20:22:23
4784E8 SAS4698  LN-RRF   B738 40000 40000 17/01/2015 20:23:02
4841A4 KLM1024  PH-KZN   F70  17125 14550 17/01/2015 20:23:52
3C6650 DLH920   D-AIRP   A321 33850 38025 17/01/2015 20:24:01
40649F BAW798   G-EUYK   A320 37050 39025 17/01/2015 20:24:36
3C49A5 BER116K  D-ABME   B738 36000 36000 17/01/2015 20:24:42
4CA6A8 RYR621P  EI-DYT   B738 13300 2725  17/01/2015 20:24:58
460DBB -------- OH-FFF   FA7X 36000 36000 17/01/2015 20:25:42
44CE72 BEL24A   OO-SSR   A319 15050 125   17/01/2015 20:25:50
04C02F KQA101   5Y-KQU   B772 26300 35000 17/01/2015 20:26:45
406A3E BAW26AV  G-EUYU   A320 31975 37000 17/01/2015 20:26:49
4CA1B3 RYR14UP  EI-DAD   B738 30825 37025 17/01/2015 20:26:50
3C6464 CFG9LH   D-AICD   A320 39000 39000 17/01/2015 20:27:42
4B178B SWR70R   HB-IXV   RJ1H 11150 30825 17/01/2015 20:27:51
47871A NAX29H   LN-NOX   B738 38000 39000 17/01/2015 20:27:51
748018 MEA203   OD-MRS   A320 36000 31450 17/01/2015 20:28:01
3C4D67 DLH2EP   D-ACKG   CRJ9 15200 31800 17/01/2015 20:28:15
4794F2 NAX2907  LN-NIG   B738 37975 33250 17/01/2015 20:28:37
4CA1B2 RYR23BF  EI-DAC   B738 33150 39000 17/01/2015 20:29:10
406AE2 BAW706V  G-EUYV   A320 32500 37000 17/01/2015 20:29:18
484B02 KLM13W   PH-KZU   F70  11825 16950 17/01/2015 20:29:59
47340F WZZ3ZZ   HA-LPO   A320 37000 37025 17/01/2015 20:30:05
4CA7E1 AZA11A   EI-DTJ   A320 10675 39000 17/01/2015 20:30:11
4CA2AD RYR2816  EI-DHZ   B738 23000 32000 17/01/2015 20:30:17
867FAC JAL44    JA733J   B77W 28975 28975 17/01/2015 20:30:29
406910 EZY3464  G-EZWO   A320 37975 37000 17/01/2015 20:30:44
400EFD EZY34UL  G-EZBC   A319 38025 24450 17/01/2015 20:30:54
461E17 FCM9WN   OH-LKH   E190 40000 29650 17/01/2015 20:30:56
780A19 CPA253   B-KPX    B77W 38000 29775 17/01/2015 20:31:23
40643D EZY71PL  G-EZUC   A320 38025 38025 17/01/2015 20:31:25
44A9F3 JAF6402  OO-JOS   B737 3450  2900  17/01/2015 20:31:25
43C0FF RRR5631  ZH882    C30J 26000 24900 17/01/2015 20:31:58
400AFE -------- G-EUXF   A321 37975 37975 17/01/2015 20:32:10
3986EA -------- F-HBXK   E170 32450 32875 17/01/2015 20:32:14
484ACC KLM1273  PH-EZB   E190 12150 39050 17/01/2015 20:32:28
400940 BAW756   G-EUOH   A319 38450 39025 17/01/2015 20:33:00
405D12 EZY32YF  G-EZDY   A319 36125 39000 17/01/2015 20:33:50
4BA879 -------- TC-JCY   A310 16550 16925 17/01/2015 20:34:00
4CA8EA RYR887Z  EI-ENY   B738 38000 38975 17/01/2015 20:34:01
484133 KLM1622  PH-BXD   B738 39575 9600  17/01/2015 20:34:25
484C53 KLM1991  PH-EZO   E190 13050 38650 17/01/2015 20:35:10
4CA244 RYR43SM  EI-DCN   B738 28225 37000 17/01/2015 20:35:11
4787A7 NAX83J   LN-NGC   B738 37975 39000 17/01/2015 20:35:29
4066FA EXS2144  G-GDFG   B733 33975 34000 17/01/2015 20:35:41
48455C KLM26P   PH-BGE   B737 37300 8025  17/01/2015 20:36:42
A9BE0E FDX5181  N727FD   A306 38000 30200 17/01/2015 20:36:47
3C5CB2 GMI3415  D-AGER   B737 40000 40000 17/01/2015 20:37:01
471F4B WZZ771   HA-LWD   A320 13325 26850 17/01/2015 20:37:06
4CA947 EIN611   EI-DVN   A320 9300  29550 17/01/2015 20:37:09
885A6B HSVSK    HS-VSK   GLF6 31425 40375 17/01/2015 20:37:47
48418C KLM1033  PH-BXR   B739 10050 24000 17/01/2015 20:38:22
4CAB4C TSO354   EI-RUL   B737 35000 39000 17/01/2015 20:39:29
440669 -------- OE-LBM   A320 35950 35975 17/01/2015 20:39:56
44CDC6 -------- OO-SNF   A320 ----- ----- 17/01/2015 20:40:05
394C0D AFR1134  F-GTAN   A321 30700 31400 17/01/2015 20:40:15
3C6481 DLH9VX   D-AIDA   A321 38050 32800 17/01/2015 20:40:33
471F52 WZZ15BD  HA-LWK   A320 37975 24775 17/01/2015 20:40:41
4010EA -------- G-EZBV   A319 37550 37550 17/01/2015 20:40:49
4CA6A3 RYR27RU  EI-DYN   B738 9650  41000 17/01/2015 20:41:02
4950D8 -------- CS-TFX   A345 35925 35650 17/01/2015 20:41:29
484C26 KLM37A   PH-EZK   E190 13025 38950 17/01/2015 20:41:38
484F06 -------- PH-BGM   B737 19325 21700 17/01/2015 20:41:39
484F16 KLM1659  PH-BGW   B737 10125 31000 17/01/2015 20:42:46
44A839 JAF6251  OO-JAY   B738 275   12300 17/01/2015 20:43:24
896170 UAE9902  A6-EFJ   B77L 34025 35000 17/01/2015 20:43:34
485064 -------- PH-EZY   E190 22825 22825 17/01/2015 20:43:41
406A05 BAW25    G-XLEF   A388 30650 33000 17/01/2015 20:44:13
4067F4 TOM1BG   G-TAWR   B738 37975 37975 17/01/2015 20:44:20
48507F KLM43H   PH-EXA   E190 11300 30450 17/01/2015 20:44:35
47A472 NAX91H   LN-NGT   B738 39000 39000 17/01/2015 20:44:43
4CA15D -------- EI-CVB   A320 36000 35950 17/01/2015 20:46:05
71C274 KAL908   HL8274   B77W 32975 32975 17/01/2015 20:46:13
44F4A4 BAF605   CE-04    E145 14475 325   17/01/2015 20:46:41
3C4585 BOX412   D-AALE   B77L 30000 29975 17/01/2015 20:47:18
3C5EF9 GWI5073  D-AGWY   A319 38025 31875 17/01/2015 20:47:33
400F9A -------- G-DBCK   A319 31650 31150 17/01/2015 20:47:40
4785E2 NAX69G   LN-NOL   B738 39000 39000 17/01/2015 20:48:03
4891B8 ENT986   SP-ENV   B738 36000 30025 17/01/2015 20:48:40
461F38 FIN8RD   OH-LVK   A319 39025 38950 17/01/2015 20:49:04
8691CC ANA278   JA785A   B77W 30975 30975 17/01/2015 20:49:09
484B8F KLM99X   PH-BGH   B737 21875 32675 17/01/2015 20:49:37
484C51 KLM1319  PH-EZM   E190 10775 39250 17/01/2015 20:49:37
4BAA47 THY8UN   TC-JRG   A321 34000 32550 17/01/2015 20:50:27
484FDE -------- PH-BCD   B738 27900 28050 17/01/2015 20:51:02
405633 -------- G-EZDD   A319 33600 33200 17/01/2015 20:51:13
4400C3 AUA456R  OE-LDC   A319 32125 37025 17/01/2015 20:51:17
4CA33C RYR92TQ  EI-FEG   B738 37000 37000 17/01/2015 20:51:52
AE2FAB RCH705   08-8199  C17  32000 32000 17/01/2015 20:52:04
484C50 -------- PH-EZL   E190 17275 37200 17/01/2015 20:52:46
40688C BAW11    G-XLEB   A388 28000 33000 17/01/2015 20:52:57
4843BC MPH071   PH-MCY   MD11 11725 33850 17/01/2015 20:53:59
4787A8 NAX3RM   LN-NGB   B738 38000 38000 17/01/2015 20:54:04
3C5EEC GWI29Z   D-AGWL   A319 35675 13450 17/01/2015 20:54:41
43C6F3 RRR2301  ZZ330    A332 39975 34425 17/01/2015 20:55:30
4CA25A RYR26DL  EI-DHE   B738 25000 19300 17/01/2015 20:56:10
47A721 NAX1CS   LN-NGN   B738 36000 37000 17/01/2015 20:56:36
3C658B DLH3U    D-AILK   A319 30550 23850 17/01/2015 20:56:41
06A140 -------- A7-BFG   B77L 19825 19875 17/01/2015 20:57:18
484F7C KLM63T   PH-EZT   E190 11150 28000 17/01/2015 20:57:20
400879 BAW979   G-EUPJ   A319 36025 30075 17/01/2015 20:58:27
485085 -------- PH-EXC   E190 25100 23200 17/01/2015 20:58:30
484C25 -------- PH-EZI   E190 15175 35000 17/01/2015 20:58:34
AA9830 CKS982   N782CK   B744 36975 37000 17/01/2015 20:58:37
484000 -------- PH-BFA   B744 19100 20750 17/01/2015 20:59:06
3946E1 AFR1875  F-GRXB   A319 10300 39000 17/01/2015 20:59:07
4BAA19 -------- TC-JPY   A320 29850 28900 17/01/2015 20:59:13
71005E SVA104   HZ-AK19  B77W 27275 35000 17/01/2015 20:59:20
394C19 AFR1063  F-GTAZ   A321 38000 28000 17/01/2015 20:59:50
3C7066 GEC8225  D-ALCF   MD11 35025 26175 17/01/2015 20:59:57
4CA73A -------- EI-EBR   B738 25950 24475 17/01/2015 21:00:39
484B91 KLM1801  PH-BGK   B737 12200 36775 17/01/2015 21:01:21
4CA7AC RYR60UL  EI-EFW   B738 22200 37000 17/01/2015 21:01:25
392AF8 AFR1745  F-GKXY   A320 35000 28175 17/01/2015 21:01:47
484164 KLM1707  PH-BXL   B738 9975  41000 17/01/2015 21:01:54
4CA7A8 RYR226H  EI-EFR   B738 40000 40000 17/01/2015 21:02:40
4692D8 AEE2FL   SX-DVX   A320 37500 36575 17/01/2015 21:03:20
484C54 -------- PH-EZP   E190 18150 32200 17/01/2015 21:03:24
478371 SAS7418  LN-TUM   B737 39975 39975 17/01/2015 21:03:47
44C1E7 G11      G11      EXPL 2000  200   17/01/2015 21:04:07
48416F KLM1915  PH-KZM   F70  13400 23000 17/01/2015 21:04:46
495204 TAP651   CS-TPD   F100 9925  34000 17/01/2015 21:05:17
4CA8D7 RYR530X  EI-ENL   B738 650   10850 17/01/2015 21:05:21
A067FA N125TM   N125TM   CL30 18850 16725 17/01/2015 21:05:44
406B3F MON097   G-ZBAO   A321 35950 25050 17/01/2015 21:06:36
4CA263 RYR786X  EI-DHG   B738 28625 36375 17/01/2015 21:06:39
780A62 CPA278   B-KQN    B77W 33000 33000 17/01/2015 21:06:42
484558 KLM1849  PH-BGA   B738 15100 22550 17/01/2015 21:07:15
3C09F0 GMI3701  D-ASTV   A321 36000 21075 17/01/2015 21:07:52
471F55 WZZ7YU   HA-LWN   A320 33975 25725 17/01/2015 21:08:07
484F80 -------- PH-EZX   E190 18175 22100 17/01/2015 21:09:04
484CB9 KLM76T   PH-BGT   B737 35450 8550  17/01/2015 21:09:43
44CE76 BEL4AH   OO-SSV   A319 1200  24000 17/01/2015 21:10:09
3950CF AFR1350  F-GUGP   A318 36975 37025 17/01/2015 21:11:15
48418A KLM1681  PH-BXO   B739 9350  39000 17/01/2015 21:11:21
406B40 MON685   G-ZBAM   A321 35975 36025 17/01/2015 21:11:41
400A7D BAW2765  G-DBCB   A319 10800 24000 17/01/2015 21:11:47
4CA567 RYR77QJ  EI-DWB   B738 33975 39000 17/01/2015 21:12:40
4B161B SWR339   HB-IJR   A320 33050 34975 17/01/2015 21:12:41
484556 KLM79G   PH-BXY   B738 18525 23550 17/01/2015 21:14:15
3946EB AFR1441  F-GRXL   A319 9850  27575 17/01/2015 21:14:20
40690D EZY6946  G-EZWL   A320 38000 38025 17/01/2015 21:16:04
4CA2A9 RYR2089  EI-DHV   B738 40000 40000 17/01/2015 21:16:34
484F7D -------- PH-EZU   E190 14400 27825 17/01/2015 21:16:34
343693 -------- EC-LKH   A320 38000 38000 17/01/2015 21:16:43
484B90 -------- PH-BGI   B737 19200 27500 17/01/2015 21:16:44
48418D KLM907   PH-BXS   B739 17950 22525 17/01/2015 21:16:47
4840D3 KLM97K   PH-KZA   F70  10400 34575 17/01/2015 21:16:56
3C6757 DLH19U   D-AIZW   A320 24000 24000 17/01/2015 21:17:21
4CA8E5 RYR93JN  EI-ENS   B738 35800 24950 17/01/2015 21:17:21
400C4C -------- G-EZIJ   A319 38025 38025 17/01/2015 21:17:31
47878B NAX5567  LN-DYZ   B738 36000 37000 17/01/2015 21:17:47
4AC8B8 -------- SE-REX   B737 41000 41000 17/01/2015 21:18:22
4BA8EA THY8XK   TC-JGJ   B738 9750  400   17/01/2015 21:18:52
3986E9 AFR1764  F-HBXJ   E170 35200 37000 17/01/2015 21:18:55
4B1A35 EZS53BX  HB-JYB   A319 11175 39025 17/01/2015 21:19:36
471EAB WZZ1LK   HA-LPZ   A320 11800 29775 17/01/2015 21:19:47
484F18 KLM69M   PH-BCB   B738 10775 41000 17/01/2015 21:21:09
406C72 EZY35TC  G-EZWZ   A320 31925 31550 17/01/2015 21:21:30
3C6469 CFG9HV   D-AICI   A320 36800 37000 17/01/2015 21:21:40
3944EB AFR1610  F-GRHL   A319 36300 39000 17/01/2015 21:22:15
4841A6 -------- PH-BXT   B739 19525 19950 17/01/2015 21:22:44
484CB5 KLM1969  PH-BGN   B737 11275 40975 17/01/2015 21:23:11
3C662D GWI3Z    D-AIQM   A320 35975 22550 17/01/2015 21:23:32
4CA80E RYR67NT  EI-EKN   B738 23300 37000 17/01/2015 21:24:22
AE146C RCH552   07-7174  C17  32000 32000 17/01/2015 21:24:27
47BEBB SAS1820  LN-RGC   B738 36000 37000 17/01/2015 21:24:32
4840D5 KLM1761  PH-KZC   F70  18775 26250 17/01/2015 21:24:33
4CA761 RYR77UM  EI-EFF   B738 37000 37000 17/01/2015 21:25:07
485065 KLM1645  PH-EZZ   E190 11900 40150 17/01/2015 21:25:33
34444B IBS3628  EC-LRG   A320 36000 22600 17/01/2015 21:26:16
484B31 KLM1775  PH-EZD   E190 15650 30775 17/01/2015 21:26:59
406A91 EZY83YD  G-EZWP   A320 38000 38000 17/01/2015 21:27:04
405F0E EZY38TE  G-EZFF   A319 38050 38025 17/01/2015 21:28:16
484B00 KLM1515  PH-KZS   F70  14425 20650 17/01/2015 21:28:40
4CA24C RYR30TX  EI-DCZ   B738 28950 35000 17/01/2015 21:28:40
484161 KLM63L   PH-BXH   B738 11100 41000 17/01/2015 21:28:44
342188 IBD32TW  EC-JFN   A320 18325 175   17/01/2015 21:28:48
3C7262 BER246Z  D-ALSB   A321 38000 25000 17/01/2015 21:29:03
3C6746 DLH5XY   D-AIZF   A320 33750 39000 17/01/2015 21:29:12
48455B KLM1451  PH-BGD   B737 14325 36375 17/01/2015 21:30:02
3C646C CFG4DE   D-AICL   A320 36000 26725 17/01/2015 21:30:52
484130 KLM23M   PH-BXA   B738 14000 25125 17/01/2015 21:31:01
4CA61C RYR45TR  EI-DWO   B738 31400 40000 17/01/2015 21:31:01
405F31 DHK082   G-DHLF   B763 20400 250   17/01/2015 21:31:21
485086 KLM29T   PH-EXD   E190 13050 31000 17/01/2015 21:31:26
44A824 JAF052   OO-JAD   B738 20975 175   17/01/2015 21:31:31
4CA212 EIN4321  EI-DEB   A320 35975 36025 17/01/2015 21:33:00
3C4882 BER844V  D-ABDB   A320 37975 35000 17/01/2015 21:33:19
484131 KLM51T   PH-BXB   B738 12300 23875 17/01/2015 21:33:27
48ADA1 -------- SP-LNB   E190 ----- ----- 17/01/2015 21:33:56
484B30 KLM1595  PH-EZC   E190 10675 31575 17/01/2015 21:34:05
3C644A -------- D-AIBJ   A319 20925 20150 17/01/2015 21:34:41
47878D NAX7HZ   LN-DYX   B738 38000 38975 17/01/2015 21:34:49
484163 KLM1293  PH-BXK   B738 32750 39375 17/01/2015 21:34:54
405B67 EZY46XV  G-EZDN   A319 38050 38000 17/01/2015 21:35:06
867FC6 -------- JA734A   B77W 30975 30975 17/01/2015 21:35:23
4840E3 KLM1733  PH-KZF   F70  10350 0     17/01/2015 21:35:43
484F17 KLM1369  PH-BGX   B737 14225 25325 17/01/2015 21:35:59
342105 -------- EC-JFG   A320 38000 37450 17/01/2015 21:36:29
484F7E KLM1057  PH-EZV   E190 10675 28000 17/01/2015 21:36:41
4CA7B4 RYR9646  EI-EFY   B738 37000 37000 17/01/2015 21:37:07
4B161E SWR358   HB-IJU   A320 38050 37925 17/01/2015 21:37:28
3C542C BCS757   D-AEAL   A306 33150 33975 17/01/2015 21:37:46
4840E7 KLM1539  PH-KZK   F70  9900  30000 17/01/2015 21:38:37
47A1CF NAX17Q   LN-NGX   B738 39000 39000 17/01/2015 21:38:37
4841B8 KLM21V   PH-KZO   F70  13550 15725 17/01/2015 21:38:38
A4F6A5 ACP2615  N419MC   B744 9525  10850 17/01/2015 21:38:40
48415E KLM59Z   PH-BXE   B738 11150 33000 17/01/2015 21:38:52
471F5C WZZ700   HA-LWU   A320 28525 37025 17/01/2015 21:39:28
405D0E -------- G-EZDU   A319 38050 38050 17/01/2015 21:40:09
4BB465 MNB632   TC-MCE   A306 12350 26175 17/01/2015 21:41:00
484F07 KLM49J   PH-BGP   B737 13775 28825 17/01/2015 21:41:53
4844C6 KLM1697  PH-BXV   B738 9750  40425 17/01/2015 21:41:54
3C5EED GWI3257  D-AGWM   A319 36000 36025 17/01/2015 21:41:57
406909 EZY78HP  G-EZWH   A320 38000 38000 17/01/2015 21:42:09
344496 IBS3720  EC-LLE   A320 34725 8375  17/01/2015 21:42:43
06A03C QTR005   A7-AEC   A333 40000 31950 17/01/2015 21:43:57
4008B4 BAW1BG   G-EUPT   A319 37925 37925 17/01/2015 21:44:35
80043E -------- VT-JWQ   A332 30825 30825 17/01/2015 21:44:51
40660E TOM7AC   G-FDZZ   B738 37975 38000 17/01/2015 21:45:01
44D102 TAY001   OO-THB   B744 7300  11050 17/01/2015 21:45:14
4CA706 RYR15AT  EI-EBI   B738 34925 35000 17/01/2015 21:45:39
47945C NAX1CE   LN-NII   B738 38000 38000 17/01/2015 21:46:25
3C70C3 GEC8174  D-ALFC   B77L 30000 30000 17/01/2015 21:47:11
4B1616 SWR736   HB-IJM   A320 38000 7000  17/01/2015 21:47:19
04C11F KQA117   5Y-KZY   B77W 16925 22000 17/01/2015 21:47:19
896341 ETD18    A6-ETM   B77W 28725 33000 17/01/2015 21:47:20
406544 EZY2134  G-EZUK   A320 36000 24875 17/01/2015 21:47:29
4CA9D0 RYR8663  EI-EVH   B738 4775  36000 17/01/2015 21:49:22
4248F4 AFL2460  VQ-BBC   A320 31000 28575 17/01/2015 21:49:26
48455D KLM77M   PH-BGF   B737 29575 30000 17/01/2015 21:49:32
47340B WZZ7GB   HA-LPK   A320 34225 37025 17/01/2015 21:49:38
4845EB TFL7305  PH-TFA   B738 10625 37000 17/01/2015 21:50:55
3C66A4 DLH958   D-AIUD   A320 35800 38000 17/01/2015 21:50:56
40690B EZY8404  G-EZWJ   A320 37975 29850 17/01/2015 21:51:27
478741 NAX2CV   LN-DYK   B738 36000 35975 17/01/2015 21:51:41
4005BB BAW105   G-VIIC   B772 32225 39000 17/01/2015 21:51:45
4CA75D RYR535Z  EI-EFB   B738 38000 39000 17/01/2015 21:51:47
3944E7 AFR321M  F-GRHH   A319 31000 25775 17/01/2015 21:52:41
4CA803 -------- EI-EKE   B738 16200 15475 17/01/2015 21:52:43
040031 ETH701   ET-ANP   B77L 34025 35000 17/01/2015 21:52:55
479573 NAX35U   LN-NID   B738 39000 39000 17/01/2015 21:54:01
471F53 WZZ141   HA-LWL   A320 34325 37025 17/01/2015 21:54:35
40093E BAW371   G-EUOE   A319 37725 37475 17/01/2015 21:54:35
3C6635 DLH04K   D-AIQU   A320 36950 36975 17/01/2015 21:54:39
484B01 KLM1032  PH-KZT   F70  22975 17800 17/01/2015 21:55:27
8960DA UAE38    A6-EBS   B77W 33000 33000 17/01/2015 21:55:29
4CA2DA RYR6459  EI-DLN   B738 15775 3025  17/01/2015 21:55:43
4CA770 -------- EI-EDS   A320 31925 32225 17/01/2015 21:56:03
3C6585 DLH34J   D-AILE   A319 38975 39000 17/01/2015 21:57:14
3C4861 BER449R  D-ABCA   A321 26000 24800 17/01/2015 21:57:42
484BD1 -------- PH-EZF   E190 16775 26525 17/01/2015 21:57:46
4CA643 RYR28SU  EI-DYA   B738 37000 37000 17/01/2015 21:57:56
4CAA5E -------- EI-EVZ   B738 4075  2700  17/01/2015 21:58:03
484188 TRA4Y    PH-XRA   B737 31900 4700  17/01/2015 21:58:14
06A043 QTR002   A7-AGA   A346 29150 37000 17/01/2015 21:58:39
484C1B KLM69W   PH-EZG   E190 10000 30000 17/01/2015 21:58:39
4841BA KLM1499  PH-KZR   F70  18825 24000 17/01/2015 21:59:46
899102 CAL6442  B-18716  B744 16525 19450 17/01/2015 22:00:01
471EA6 WZZ6RM   HA-LPU   A320 35525 36975 17/01/2015 22:01:02
484162 KLM971   PH-BXI   B738 19575 31525 17/01/2015 22:01:27
3C666C DLH28Y   D-AISL   A321 33000 32950 17/01/2015 22:01:45
3C5464 DLH974   D-AECD   E190 32000 32000 17/01/2015 22:02:13
4CA2AD RYR19KR  EI-DHZ   B738 32000 27750 17/01/2015 22:02:26
484557 KLM91Z   PH-BXZ   B738 14250 29775 17/01/2015 22:03:15
4841DB TRA5022  PH-XRD   B737 32375 5100  17/01/2015 22:03:17
471F82 WZZ1HQ   HA-LYG   A320 36375 39025 17/01/2015 22:03:28
3C60D7 TUI3HL   D-AHFW   B738 36000 20900 17/01/2015 22:03:56
471F50 WZZ1621  HA-LWI   A320 32175 37000 17/01/2015 22:04:46
3C6662 DLH07X   D-AISB   A321 33000 32950 17/01/2015 22:04:57
896184 UAE4     A6-EEE   A388 27575 35000 17/01/2015 22:05:01
4248F1 AFL2618  VQ-BAZ   A320 31425 0     17/01/2015 22:05:50
3C496A BER3897  D-ABKJ   B738 38000 38000 17/01/2015 22:06:34
3C6752 DLH4YH   D-AIZR   A320 24550 0     17/01/2015 22:07:56
44D99A VLM582P  OO-VLZ   F50  19000 200   17/01/2015 22:09:06
7608EC PIA786   AP-BGL   B772 33425 35000 17/01/2015 22:10:07
4B168F -------- HB-IOD   A321 38000 37975 17/01/2015 22:10:23
3C612D GMI8985  D-AHIM   A319 37950 38025 17/01/2015 22:10:36
06A081 QTR8101  A7-BFC   B77L 21275 21475 17/01/2015 22:10:46
896215 UAE20    A6-EGT   B77W 33000 33000 17/01/2015 22:10:59
45AC30 SAS7714  OY-KAP   A320 36000 37000 17/01/2015 22:11:37
44D261 TAY011   OO-TSA   B77L 27000 5975  17/01/2015 22:12:36
86D646 JAL416   JA826J   B788 32575 37000 17/01/2015 22:12:58
44CDC3 BEL1068  OO-SNC   A320 17500 0     17/01/2015 22:13:54
45AC39 SAS584   OY-KAY   A320 38000 38025 17/01/2015 22:14:15
4841A5 TRA6022  PH-HZN   B738 28675 5100  17/01/2015 22:14:42
3C66A9 DLH5CL   D-AIUI   A320 37275 37950 17/01/2015 22:14:54
40690E EZY6262  G-EZWM   A320 38025 37975 17/01/2015 22:16:08
780A2C CPA256   B-KQA    B77W 31000 31000 17/01/2015 22:16:29
8960D5 UAE164   A6-EBN   B77W 35000 35000 17/01/2015 22:16:32
780A29 CPA062   B-LJG    B748 18950 19450 17/01/2015 22:16:35
40641D VIR400M  G-VLUV   A333 28225 37000 17/01/2015 22:17:13
4CAA5B RYR583L  EI-EVW   B738 13000 2975  17/01/2015 22:18:14
4CA88F RYR622B  EI-ENC   B738 38000 38000 17/01/2015 22:18:36
3C544D DLH5AJ   D-AEBM   E190 36000 36000 17/01/2015 22:18:57
478538 NAX4PC   LN-DYB   B738 39000 38975 17/01/2015 22:19:20
76CEF7 SIA319   9V-SWW   B77W 31000 31000 17/01/2015 22:19:47
405F12 -------- G-EZTB   A320 34875 34525 17/01/2015 22:21:15
896108 UAE150   A6-ECA   B77W 12325 23275 17/01/2015 22:22:49
4CA4EE RYR63HX  EI-DPJ   B738 38000 28225 17/01/2015 22:23:02
3C648A DLH7PK   D-AIDJ   A321 35975 36000 17/01/2015 22:23:47
4CA88E RYR62WH  EI-ENB   B738 38000 38000 17/01/2015 22:23:51
405F0A -------- G-EZFB   A319 38050 38050 17/01/2015 22:24:18
47A034 NAX91Z   LN-NHB   B738 39000 40000 17/01/2015 22:24:37
710035 SVA116   HZ-AKC   B772 29725 37000 17/01/2015 22:25:08
484CB4 KLM1608  PH-BCA   B738 40000 12350 17/01/2015 22:25:08
44A98F JAF9DE   OO-JLO   B738 11825 2950  17/01/2015 22:25:17
400691 BAW257   G-CIVP   B744 33000 33000 17/01/2015 22:25:19
478536 NAX28M   LN-DYD   B738 38425 39000 17/01/2015 22:25:42
4CA849 RYR788H  EI-EMA   B738 9225  2725  17/01/2015 22:28:33
8990DA EVA76    B-16711  B77W 12200 21000 17/01/2015 22:29:05
780274 CCA856   B-6073   A332 36725 37000 17/01/2015 22:29:10
471F52 WZZ103   HA-LWK   A320 33125 37000 17/01/2015 22:30:13
44A833 JAF25J   OO-JAS   B737 11325 2775  17/01/2015 22:30:59
4CA90F RYR518B  EI-EPA   B738 15300 2825  17/01/2015 22:31:25
40631B EZY37EL  G-EZFW   A319 36000 36025 17/01/2015 22:31:29
484C5A TRA118K  PH-HSC   B738 37025 11800 17/01/2015 22:32:04
4BAA4C THY5GV   TC-JRL   A321 34000 33650 17/01/2015 22:32:10
4787B3 NAX3QT   LN-NGD   B738 36000 37000 17/01/2015 22:32:12
800389 JAI118   VT-JEK   B77W 29225 31675 17/01/2015 22:32:50
406C71 EZY73DG  G-EZOA   A320 38025 23225 17/01/2015 22:32:52
44CE6D BEL842   OO-SSM   A319 20350 0     17/01/2015 22:33:52
4CA64D RYR207J  EI-DYK   B738 14650 2850  17/01/2015 22:33:58
8007D9 JAI121   VT-JEQ   B77W 28625 31000 17/01/2015 22:35:49
4841D8 TRA624L  PH-XRY   B737 30250 5700  17/01/2015 22:37:01
484F6D TRA6846  PH-HSG   B738 38000 12225 17/01/2015 22:38:07
400665 BCS2197  G-BMRC   B752 37025 37000 17/01/2015 22:39:55
478539 NAX22A   LN-DYA   B738 36000 37000 17/01/2015 22:41:00
8960EB UAE10    A6-EDJ   A388 28150 37000 17/01/2015 22:41:32
4787B2 NAX91BR  LN-NGE   B738 34000 35000 17/01/2015 22:41:45
4CA625 RYR561J  EI-DWY   B738 38000 38000 17/01/2015 22:42:20
70C0A7 OMA102   A4O-DD   A333 28050 36975 17/01/2015 22:42:31
484F01 TFL440   PH-TFD   B738 34625 11875 17/01/2015 22:44:58
4A08E8 ROT395   YR-BGH   B737 40000 26100 17/01/2015 22:45:27
4CA1D1 -------- EI-DAR   B738 38000 38000 17/01/2015 22:45:54
4CA301 RYR4024  EI-DLV   B738 38000 38000 17/01/2015 22:46:49
3C5447 DLH6RX   D-AEBG   E190 3275  100   17/01/2015 22:47:13
4CA294 EIN4549  EI-DEN   A320 35975 35950 17/01/2015 22:47:24
3C6425 CFG7CF   D-AIAE   A321 36000 36000 17/01/2015 22:47:38
405BFC BAW2042  G-YMMS   B772 38000 33050 17/01/2015 22:48:17
4CA258 RYR71QC  EI-DHC   B738 38000 38000 17/01/2015 22:48:21
